Feb,1,6,8,6,46,8,4,9,16,10,14,12,23,15,49,16,43,17,43,18,39
Feb,2,6,7,6,44,8,2,9,15,10,13,12,23,15,51,16,45,17,45,18,41
Feb,3,6,5,6,43,8,0,9,15,10,12,12,24,15,52,16,48,17,47,18,42
Feb,4,6,4,6,41,7,58,9,14,10,11,12,24,15,54,16,50,17,49,18,44
Feb,5,6,2,6,39,7,56,9,13,10,10,12,24,15,56,16,52,17,51,18,46
Feb,6,6,0,6,37,7,54,9,12,10,9,12,24,15,58,16,54,17,53,18,48
Feb,7,5,58,6,35,7,52,9,11,10,8,12,24,16,0,16,56,17,55,18,50
Feb,8,5,57,6,34,7,50,9,11,10,7,12,24,16,1,16,59,17,56,18,52
Feb,9,5,55,6,32,7,48,9,10,10,6,12,24,16,3,17,1,17,58,18,54
Feb,10,5,53,6,30,7,46,9,9,10,5,12,24,16,5,17,3,18,0,18,56
Feb,11,5,51,6,28,7,44,9,8,10,4,12,24,16,7,17,5,18,2,18,58
Feb,12,5,49,6,26,7,42,9,7,10,3,12,24,16,8,17,7,18,4,19,0
Feb,13,5,48,6,25,7,39,9,6,10,2,12,24,16,10,17,10,18,6,19,1
Feb,14,5,46,6,23,7,37,9,5,10,1,12,24,16,11,17,12,18,8,19,3
Feb,15,5,44,6,21,7,35,9,4,10,0,12,24,16,13,17,14,18,10,19,5
Feb,16,5,42,6,19,7,33,9,3,9,59,12,24,16,15,17,16,18,12,19,7
Feb,17,5,40,6,17,7,31,9,2,9,58,12,24,16,17,17,18,18,14,19,9
Feb,18,5,37,6,14,7,28,9,1,9,56,12,24,16,18,17,20,18,16,19,11
Feb,19,5,35,6,12,7,26,9,0,9,55,12,24,16,20,17,22,18,18,19,13
Feb,20,5,33,6,10,7,24,8,59,9,54,12,24,16,22,17,24,18,20,19,15
Feb,21,5,31,6,8,7,22,8,58,9,53,12,24,16,24,17,26,18,22,19,17
Feb,22,5,29,6,6,7,19,8,57,9,52,12,24,16,25,17,28,18,24,19,19
Feb,23,5,26,6,3,7,17,8,55,9,50,12,23,16,27,17,31,18,26,19,21
Feb,24,5,24,6,1,7,14,8,54,9,49,12,23,16,28,17,33,18,28,19,23
Feb,25,5,22,5,59,7,12,8,53,9,48,12,23,16,30,17,35,18,30,19,25
Feb,26,5,20,5,57,7,9,8,52,9,47,12,23,16,32,17,37,18,32,19,27
Feb,27,5,17,5,54,7,7,8,50,9,45,12,23,16,33,17,39,18,34,19,29
Feb,28,5,15,5,52,7,4,8,49,9,44,12,22,16,35,17,42,18,36,19,32
