Aug,1,0,35,2,29,4,15,6,24,8,15,12,16,18,36,20,16,21,30,23,52
Aug,2,0,45,2,32,4,16,6,29,8,15,12,16,18,34,20,14,21,28,23,41
Aug,3,0,54,2,35,4,18,6,33,8,16,12,16,18,33,20,12,21,25,23,29
Aug,4,1,4,2,38,4,20,6,37,8,17,12,16,18,31,20,10,21,22,23,17
Aug,5,1,11,2,41,4,22,6,41,8,18,12,16,18,29,20,8,21,19,23,11
Aug,6,1,18,2,44,4,24,6,44,8,19,12,16,18,28,20,6,21,17,23,5
Aug,7,1,24,2,47,4,25,6,48,8,20,12,15,18,26,20,4,21,14,22,59
Aug,8,1,31,2,50,4,27,6,51,8,21,12,15,18,25,20,2,21,12,22,53
Aug,9,1,38,2,53,4,29,6,55,8,22,12,15,18,23,20,0,21,9,22,47
Aug,10,1,43,2,56,4,31,6,57,8,23,12,15,18,21,19,58,21,6,22,42
Aug,11,1,48,2,59,4,33,7,0,8,24,12,15,18,19,19,56,21,3,22,37
Aug,12,1,53,3,1,4,35,7,2,8,24,12,14,18,18,19,53,21,1,22,32
Aug,13,1,58,3,4,4,37,7,5,8,25,12,14,18,16,19,51,20,58,22,27
Aug,14,2,3,3,7,4,39,7,7,8,26,12,14,18,14,19,49,20,55,22,22
Aug,15,2,7,3,10,4,41,7,9,8,27,12,14,18,12,19,47,20,52,22,18
Aug,16,2,11,3,13,4,43,7,11,8,28,12,14,18,10,19,44,20,49,22,13
Aug,17,2,15,3,15,4,44,7,13,8,29,12,13,18,8,19,42,20,46,22,9
Aug,18,2,19,3,18,4,46,7,15,8,30,12,13,18,6,19,39,20,43,22,4
Aug,19,2,23,3,21,4,48,7,17,8,31,12,13,18,4,19,37,20,40,22,0
Aug,20,2,27,3,24,4,50,7,19,8,32,12,13,18,2,19,35,20,37,21,56
Aug,21,2,30,3,26,4,52,7,21,8,33,12,13,18,0,19,32,20,34,21,52
Aug,22,2,34,3,29,4,54,7,22,8,33,12,12,17,59,19,30,20,32,21,48
Aug,23,2,37,3,31,4,56,7,24,8,34,12,12,17,57,19,27,20,29,21,44
Aug,24,2,41,3,34,4,58,7,26,8,35,12,12,17,55,19,25,20,26,21,40
Aug,25,2,44,3,37,5,0,7,27,8,36,12,12,17,53,19,22,20,23,21,36
Aug,26,2,47,3,39,5,2,7,29,8,37,12,12,17,51,19,20,20,20,21,33
Aug,27,2,51,3,42,5,4,7,30,8,37,12,11,17,48,19,17,20,18,21,29
Aug,28,2,54,3,44,5,6,7,32,8,38,12,11,17,46,19,15,20,15,21,26
Aug,29,2,57,3,47,5,8,7,33,8,39,12,11,17,44,19,12,20,12,21,22
Aug,30,3,0,3,49,5,10,7,34,8,40,12,11,17,42,19,10,20,9,21,18
Aug,31,3,3,3,52,5,12,7,36,8,41,12,10,17,40,19,7,20,6,21,15
