Jul,1,0,13,0,37,3,30,6,13,7,52,12,13,19,8,20,56,22,35,24,13
Jul,2,0,13,0,41,3,31,6,13,7,52,12,13,19,7,20,56,22,34,24,13
Jul,3,0,14,0,46,3,32,6,14,7,53,12,14,19,7,20,55,22,32,24,14
Jul,4,0,14,0,50,3,33,6,14,7,53,12,14,19,6,20,55,22,31,24,14
Jul,5,0,14,0,55,3,34,6,14,7,54,12,14,19,6,20,54,22,30,24,14
Jul,6,0,14,0,59,3,35,6,14,7,55,12,14,19,5,20,53,22,28,24,14
Jul,7,0,14,1,3,3,36,6,14,7,55,12,14,19,5,20,52,22,27,24,14
Jul,8,0,15,1,6,3,37,6,15,7,56,12,15,19,4,20,52,22,25,24,15
Jul,9,0,15,1,10,3,38,6,15,7,56,12,15,19,4,20,51,22,24,24,15
Jul,10,0,15,1,14,3,39,6,15,7,57,12,15,19,3,20,50,22,22,24,15
Jul,11,0,15,1,18,3,40,6,15,7,58,12,15,19,2,20,49,22,20,24,15
Jul,12,0,15,1,21,3,42,6,15,7,58,12,15,19,1,20,48,22,18,24,15
Jul,13,0,16,1,25,3,43,6,16,7,59,12,16,19,0,20,46,22,16,24,16
Jul,14,0,16,1,28,3,45,6,16,7,59,12,16,18,59,20,45,22,14,24,16
Jul,15,0,16,1,32,3,46,6,16,8,0,12,16,18,58,20,44,22,12,24,16
Jul,16,0,16,1,36,3,47,6,16,8,1,12,16,18,57,20,43,22,10,24,16
Jul,17,0,16,1,39,3,49,6,16,8,2,12,16,18,56,20,41,22,8,24,16
Jul,18,0,16,1,43,3,50,6,16,8,2,12,16,18,55,20,40,22,5,24,16
Jul,19,0,16,1,46,3,52,6,16,8,3,12,16,18,54,20,38,22,3,24,16
Jul,20,0,16,1,50,3,53,6,16,8,4,12,16,18,53,20,37,22,1,24,16
Jul,21,0,16,1,53,3,55,6,16,8,5,12,16,18,52,20,35,21,59,24,16
Jul,22,0,16,1,57,3,57,6,16,8,6,12,16,18,51,20,34,21,56,24,16
Jul,23,0,16,2,0,3,58,6,16,8,7,12,16,18,49,20,32,21,54,24,16
Jul,24,0,16,2,4,4,0,6,16,8,8,12,16,18,48,20,31,21,51,24,16
Jul,25,0,16,2,7,4,2,6,16,8,9,12,16,18,47,20,29,21,49,24,16
Jul,26,0,16,2,10,4,4,6,16,8,10,12,16,18,45,20,27,21,46,24,16
Jul,27,0,16,2,13,4,6,6,16,8,11,12,16,18,44,20,25,21,44,24,16
Jul,28,0,16,2,17,4,7,6,16,8,11,12,16,18,42,20,24,21,41,24,16
Jul,29,0,16,2,20,4,9,6,16,8,12,12,16,18,41,20,22,21,39,24,16
Jul,30,0,16,2,23,4,11,6,16,8,13,12,16,18,39,20,20,21,36,24,16
Jul,31,0,26,2,26,4,13,6,20,8,14,12,16,18,37,20,18,21,33,24,4
